date,geoRegion,sex,entries,type_variant,pop,sumTotal,per100Persons,per100PersonsTotal,type,version,granularity,freq,prct
202114,AI,female,163,sex,7932,1988,2.05,25.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202115,AI,female,53,sex,7932,2041,0.67,25.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.505,50.5
202116,AI,female,336,sex,7932,2377,4.24,29.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.519,51.9
202117,AI,female,568,sex,7932,2945,7.16,37.13,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202118,AI,female,356,sex,7932,3301,4.49,41.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.508,50.8
202119,AI,female,237,sex,7932,3538,2.99,44.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.478,47.8
202120,AI,female,381,sex,7932,3919,4.8,49.41,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202121,AI,female,556,sex,7932,4475,7.01,56.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202122,AI,female,546,sex,7932,5021,6.88,63.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202123,AI,female,319,sex,7932,5340,4.02,67.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.462,46.2
202124,AI,female,228,sex,7932,5568,2.87,70.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.485,48.5
202125,AI,female,343,sex,7932,5911,4.32,74.52,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.448,44.800000000000004
202126,AI,female,382,sex,7932,6293,4.82,79.34,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202127,AI,female,150,sex,7932,6443,1.89,81.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.424,42.4
202128,AI,female,115,sex,7932,6558,1.45,82.68,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.5,50
202129,AI,female,59,sex,7932,6617,0.74,83.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202130,AI,female,66,sex,7932,6683,0.83,84.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.443,44.3
202131,AI,female,70,sex,7932,6753,0.88,85.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.438,43.8
202132,AI,female,83,sex,7932,6836,1.05,86.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.456,45.6
202133,AI,female,88,sex,7932,6924,1.11,87.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202134,AI,female,161,sex,7932,7085,2.03,89.32,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.494,49.4
202135,AI,female,157,sex,7932,7242,1.98,91.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.489,48.9
202136,AI,female,147,sex,7932,7389,1.85,93.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202137,AI,female,248,sex,7932,7637,3.13,96.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202138,AI,female,159,sex,7932,7796,2,98.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.502,50.2
202139,AI,female,176,sex,7932,7972,2.22,100.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.522,52.2
202140,AI,female,145,sex,7932,8117,1.83,102.33,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.471,47.099999999999994
202141,AI,female,144,sex,7932,8261,1.82,104.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.426,42.6
202142,AI,female,105,sex,7932,8366,1.32,105.47,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202143,AI,female,95,sex,7932,8461,1.2,106.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.552,55.2
202144,AI,female,46,sex,7932,8507,0.58,107.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.474,47.4
202145,AI,female,393,sex,7932,8900,4.95,112.2,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202146,AI,female,240,sex,7932,9140,3.03,115.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202052,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202053,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202101,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202102,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202103,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202104,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202107,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202113,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202114,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202115,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202116,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202117,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202118,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202119,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202120,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202121,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202122,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202123,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202124,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202125,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202126,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202127,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202128,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202129,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202130,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202131,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202132,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202133,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202134,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202135,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202136,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202137,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202138,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202139,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202140,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202141,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202142,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202143,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202144,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202145,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202146,AI,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202052,AR,male,0,sex,27883,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,AR,male,2,sex,27883,2,0.01,0.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,1,100
202101,AR,male,227,sex,27883,229,0.81,0.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.323,32.300000000000004
202102,AR,male,0,sex,27883,229,0,0.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202103,AR,male,669,sex,27883,898,2.4,3.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.486,48.6
202104,AR,male,748,sex,27883,1646,2.68,5.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202105,AR,male,0,sex,27883,1646,0,5.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,AR,male,71,sex,27883,1717,0.25,6.16,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.286,28.599999999999998
202107,AR,male,688,sex,27883,2405,2.47,8.63,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.516,51.6
202108,AR,male,435,sex,27883,2840,1.56,10.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.541,54.1
202109,AR,male,308,sex,27883,3148,1.1,11.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.501,50.1
202110,AR,male,202,sex,27883,3350,0.72,12.01,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.501,50.1
202111,AR,male,622,sex,27883,3972,2.23,14.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.519,51.9
202112,AR,male,698,sex,27883,4670,2.5,16.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.481,48.1
202113,AR,male,588,sex,27883,5258,2.11,18.86,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.465,46.5
202114,AR,male,847,sex,27883,6105,3.04,21.9,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.49,49
202115,AR,male,917,sex,27883,7022,3.29,25.18,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202116,AR,male,825,sex,27883,7847,2.96,28.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.49,49
202117,AR,male,1031,sex,27883,8878,3.7,31.84,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202118,AR,male,1136,sex,27883,10014,4.07,35.91,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.44,44
202119,AR,male,1414,sex,27883,11428,5.07,40.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.464,46.400000000000006
202120,AR,male,1747,sex,27883,13175,6.27,47.25,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.527,52.7
202121,AR,male,1463,sex,27883,14638,5.25,52.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202122,AR,male,1556,sex,27883,16194,5.58,58.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.479,47.9
202123,AR,male,1633,sex,27883,17827,5.86,63.94,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.497,49.7
202124,AR,male,1765,sex,27883,19592,6.33,70.27,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.534,53.400000000000006
202125,AR,male,1502,sex,27883,21094,5.39,75.65,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.534,53.400000000000006
202126,AR,male,1481,sex,27883,22575,5.31,80.96,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.524,52.400000000000006
202127,AR,male,1103,sex,27883,23678,3.96,84.92,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202128,AR,male,627,sex,27883,24305,2.25,87.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.534,53.400000000000006
202129,AR,male,527,sex,27883,24832,1.89,89.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202130,AR,male,500,sex,27883,25332,1.79,90.85,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.53,53
202131,AR,male,480,sex,27883,25812,1.72,92.57,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202132,AR,male,329,sex,27883,26141,1.18,93.75,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.48,48
202133,AR,male,365,sex,27883,26506,1.31,95.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202134,AR,male,588,sex,27883,27094,2.11,97.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.472,47.199999999999996
202135,AR,male,344,sex,27883,27438,1.23,98.4,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202136,AR,male,788,sex,27883,28226,2.83,101.23,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.512,51.2
202137,AR,male,794,sex,27883,29020,2.85,104.08,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.527,52.7
202138,AR,male,917,sex,27883,29937,3.29,107.37,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202139,AR,male,483,sex,27883,30420,1.73,109.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.483,48.3
202140,AR,male,722,sex,27883,31142,2.59,111.69,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.52,52
202141,AR,male,727,sex,27883,31869,2.61,114.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.522,52.2
202142,AR,male,548,sex,27883,32417,1.97,116.26,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.533,53.300000000000004
202143,AR,male,259,sex,27883,32676,0.93,117.19,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.515,51.5
202144,AR,male,120,sex,27883,32796,0.43,117.62,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.583,58.3
202145,AR,male,1385,sex,27883,34181,4.97,122.59,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.522,52.2
202146,AR,male,560,sex,27883,34741,2.01,124.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.456,45.6
202052,AR,female,0,sex,27426,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,AR,female,0,sex,27426,0,0,0,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,AR,female,474,sex,27426,474,1.73,1.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.675,67.5
202102,AR,female,0,sex,27426,474,0,1.73,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202103,AR,female,706,sex,27426,1180,2.57,4.3,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.513,51.300000000000004
202104,AR,female,952,sex,27426,2132,3.47,7.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.56,56.00000000000001
202105,AR,female,1,sex,27426,2133,0,7.78,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,1,100
202106,AR,female,176,sex,27426,2309,0.64,8.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.71,71
202107,AR,female,645,sex,27426,2954,2.35,10.77,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.484,48.4
202108,AR,female,369,sex,27426,3323,1.35,12.12,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.459,45.9
202109,AR,female,307,sex,27426,3630,1.12,13.24,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.499,49.9
202110,AR,female,201,sex,27426,3831,0.73,13.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.499,49.9
202111,AR,female,577,sex,27426,4408,2.1,16.07,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.481,48.1
202112,AR,female,752,sex,27426,5160,2.74,18.81,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.519,51.9
202113,AR,female,676,sex,27426,5836,2.46,21.28,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.535,53.5
202114,AR,female,883,sex,27426,6719,3.22,24.5,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.51,51
202115,AR,female,951,sex,27426,7670,3.47,27.97,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.509,50.9
202116,AR,female,859,sex,27426,8529,3.13,31.1,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.51,51
202117,AR,female,1129,sex,27426,9658,4.12,35.21,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.523,52.300000000000004
202118,AR,female,1443,sex,27426,11101,5.26,40.48,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.56,56.00000000000001
202119,AR,female,1635,sex,27426,12736,5.96,46.44,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.536,53.6
202120,AR,female,1568,sex,27426,14304,5.72,52.15,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.473,47.3
202121,AR,female,1388,sex,27426,15692,5.06,57.22,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202122,AR,female,1694,sex,27426,17386,6.18,63.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.521,52.1
202123,AR,female,1656,sex,27426,19042,6.04,69.43,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.503,50.3
202124,AR,female,1541,sex,27426,20583,5.62,75.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.466,46.6
202125,AR,female,1309,sex,27426,21892,4.77,79.82,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.466,46.6
202126,AR,female,1344,sex,27426,23236,4.9,84.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.476,47.599999999999994
202127,AR,female,1007,sex,27426,24243,3.67,88.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202128,AR,female,547,sex,27426,24790,1.99,90.39,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.466,46.6
202129,AR,female,481,sex,27426,25271,1.75,92.14,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.477,47.699999999999996
202130,AR,female,444,sex,27426,25715,1.62,93.76,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.47,47
202131,AR,female,456,sex,27426,26171,1.66,95.42,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202132,AR,female,356,sex,27426,26527,1.3,96.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.52,52
202133,AR,female,346,sex,27426,26873,1.26,97.98,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.487,48.699999999999996
202134,AR,female,657,sex,27426,27530,2.4,100.38,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.528,52.800000000000004
202135,AR,female,368,sex,27426,27898,1.34,101.72,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202136,AR,female,750,sex,27426,28648,2.73,104.46,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.488,48.8
202137,AR,female,714,sex,27426,29362,2.6,107.06,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.473,47.3
202138,AR,female,885,sex,27426,30247,3.23,110.29,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.491,49.1
202139,AR,female,517,sex,27426,30764,1.89,112.17,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.517,51.7
202140,AR,female,667,sex,27426,31431,2.43,114.6,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.48,48
202141,AR,female,667,sex,27426,32098,2.43,117.03,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.478,47.8
202142,AR,female,480,sex,27426,32578,1.75,118.79,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.467,46.7
202143,AR,female,244,sex,27426,32822,0.89,119.67,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.485,48.5
202144,AR,female,86,sex,27426,32908,0.31,119.99,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.417,41.699999999999996
202145,AR,female,1267,sex,27426,34175,4.62,124.61,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.478,47.8
202146,AR,female,669,sex,27426,34844,2.44,127.05,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.544,54.400000000000006
202052,AR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202053,AR,unknown,0,sex,NA,0,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202101,AR,unknown,1,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
202102,AR,unknown,0,sex,NA,1,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,NA,NA
202103,AR,unknown,1,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.001,0.1
202104,AR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202105,AR,unknown,0,sex,NA,2,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202106,AR,unknown,1,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0.004,0.4
202107,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202108,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202109,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202110,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202111,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
202112,AR,unknown,0,sex,NA,3,NA,NA,COVID19VaccDosesAdministered,2021-11-25_07-51-54,detailed,0,0
