date,geoRegion,location,entries,type_variant,pop,sumTotal,prctPopSumTotal,freq,prct,prctSumTotal,per100Persons,per100PersonsTotal,type,version,granularity
202142,AG,pharmacy,1129,location,694072,21444,NA,0.105,10.5,2.5,0.16,3.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,AG,pharmacy,840,location,694072,22284,NA,0.102,10.2,2.6,0.12,3.21,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,AG,pharmacy,524,location,694072,22808,NA,0.089,8.9,2.6,0.08,3.29,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,AG,hospital,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,AG,hospital,1,location,694072,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,AG,hospital,1,location,694072,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,AG,hospital,0,location,694072,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,AG,hospital,1,location,694072,3,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,AG,hospital,0,location,694072,3,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,AG,hospital,1,location,694072,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,AG,hospital,0,location,694072,4,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,AG,hospital,1,location,694072,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,AG,hospital,0,location,694072,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,AG,hospital,0,location,694072,5,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,AG,hospital,1,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,AG,hospital,0,location,694072,6,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,AG,hospital,1,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,AG,hospital,0,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,AG,hospital,0,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,AG,hospital,0,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,AG,hospital,0,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,AG,hospital,0,location,694072,7,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,AG,hospital,4,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,AG,hospital,0,location,694072,11,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,AG,hospital,1,location,694072,12,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,AG,hospital,1,location,694072,13,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,AG,hospital,0,location,694072,13,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,AG,hospital,0,location,694072,13,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,AG,hospital,0,location,694072,13,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,AG,other,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,AG,other,0,location,694072,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,AG,other,1,location,694072,1,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,AG,other,1,location,694072,2,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,AG,other,5,location,694072,7,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,AG,other,3,location,694072,10,NA,0,0,0.1,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,AG,other,10,location,694072,20,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,AG,other,4,location,694072,24,NA,0.001,0.1,0.1,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,AG,other,22,location,694072,46,NA,0.002,0.2,0.1,0,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,AG,other,9,location,694072,55,NA,0.001,0.1,0.1,0,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,AG,other,45,location,694072,100,NA,0.003,0.3,0.1,0.01,0.01,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,AG,other,15,location,694072,115,NA,0.001,0.1,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,AG,other,0,location,694072,115,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,AG,other,1,location,694072,116,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,AG,other,0,location,694072,116,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,AG,other,0,location,694072,116,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,AG,other,0,location,694072,116,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,AG,other,0,location,694072,116,NA,0,0,0.1,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,AG,other,0,location,694072,116,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,AG,other,0,location,694072,116,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,AG,other,1,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,AG,other,0,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,AG,other,0,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,AG,other,0,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,AG,other,0,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,AG,other,0,location,694072,117,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,AG,other,1,location,694072,118,NA,0,0,0,0,0.02,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,AG,other,105,location,694072,223,NA,0.003,0.3,0,0.02,0.03,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,AG,other,118,location,694072,341,NA,0.003,0.3,0.1,0.02,0.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,AG,other,41,location,694072,382,NA,0.001,0.1,0.1,0.01,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,AG,other,25,location,694072,407,NA,0.001,0.1,0.1,0,0.06,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,AG,other,102,location,694072,509,NA,0.007,0.7000000000000001,0.1,0.01,0.07,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,AG,other,117,location,694072,626,NA,0.009,0.8999999999999999,0.1,0.02,0.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,AG,other,29,location,694072,655,NA,0.003,0.3,0.1,0,0.09,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,AG,other,174,location,694072,829,NA,0.014,1.4000000000000001,0.1,0.03,0.12,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,AG,other,366,location,694072,1195,NA,0.024,2.4,0.2,0.05,0.17,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,AG,other,617,location,694072,1812,NA,0.042,4.2,0.2,0.09,0.26,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,AG,other,644,location,694072,2456,NA,0.037,3.6999999999999997,0.3,0.09,0.35,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,AG,other,808,location,694072,3264,NA,0.042,4.2,0.4,0.12,0.47,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,AG,other,772,location,694072,4036,NA,0.047,4.7,0.5,0.11,0.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,AG,other,665,location,694072,4701,NA,0.045,4.5,0.6,0.1,0.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,AG,other,25,location,694072,4726,NA,0.002,0.2,0.6,0,0.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,AG,other,2,location,694072,4728,NA,0,0,0.6,0,0.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,AG,other,601,location,694072,5329,NA,0.056,5.6000000000000005,0.6,0.09,0.77,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,AG,other,781,location,694072,6110,NA,0.095,9.5,0.7000000000000001,0.11,0.88,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,AG,other,545,location,694072,6655,NA,0.092,9.2,0.8,0.08,0.96,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,AI,vaccination_centre,45,location,16293,45,NA,1,100,100,0.28,0.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,AI,vaccination_centre,0,location,16293,45,NA,NA,NA,100,0,0.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,AI,vaccination_centre,197,location,16293,242,NA,0.56,56.00000000000001,61,1.21,1.49,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,AI,vaccination_centre,80,location,16293,322,NA,0.412,41.199999999999996,54.50000000000001,0.49,1.98,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,AI,vaccination_centre,150,location,16293,472,NA,0.419,41.9,49.7,0.92,2.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,AI,vaccination_centre,73,location,16293,545,NA,0.42,42,48.5,0.45,3.34,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,AI,vaccination_centre,209,location,16293,754,NA,0.649,64.9,52.2,1.28,4.63,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,AI,vaccination_centre,105,location,16293,859,NA,0.355,35.5,49.3,0.64,5.27,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,AI,vaccination_centre,181,location,16293,1040,NA,0.448,44.800000000000004,48.5,1.11,6.38,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,AI,vaccination_centre,54,location,16293,1094,NA,0.5,50,48.6,0.33,6.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,AI,vaccination_centre,0,location,16293,1094,NA,0,0,47,0,6.71,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,AI,vaccination_centre,22,location,16293,1116,NA,0.206,20.599999999999998,45.800000000000004,0.14,6.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,AI,vaccination_centre,0,location,16293,1116,NA,0,0,45.4,0,6.85,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,AI,vaccination_centre,155,location,16293,1271,NA,0.461,46.1,45.5,0.95,7.8,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,AI,vaccination_centre,165,location,16293,1436,NA,0.25,25,41.6,1.01,8.81,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,AI,vaccination_centre,76,location,16293,1512,NA,0.241,24.099999999999998,40.1,0.47,9.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,AI,vaccination_centre,32,location,16293,1544,NA,0.305,30.5,39.900000000000006,0.2,9.48,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,AI,vaccination_centre,189,location,16293,1733,NA,0.292,29.2,38.3,1.16,10.64,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,AI,vaccination_centre,268,location,16293,2001,NA,0.243,24.3,35.6,1.64,12.28,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,AI,vaccination_centre,235,location,16293,2236,NA,0.335,33.5,35.4,1.44,13.72,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,AI,vaccination_centre,191,location,16293,2427,NA,0.385,38.5,35.6,1.17,14.9,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,AI,vaccination_centre,290,location,16293,2717,NA,0.368,36.8,35.699999999999996,1.78,16.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,AI,vaccination_centre,409,location,16293,3126,NA,0.347,34.699999999999996,35.6,2.51,19.19,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202122,AI,vaccination_centre,746,location,16293,3872,NA,0.644,64.4,38.9,4.58,23.76,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202123,AI,vaccination_centre,377,location,16293,4249,NA,0.546,54.6,40,2.31,26.08,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202124,AI,vaccination_centre,220,location,16293,4469,NA,0.468,46.800000000000004,40.300000000000004,1.35,27.43,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202125,AI,vaccination_centre,427,location,16293,4896,NA,0.558,55.800000000000004,41.3,2.62,30.05,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202126,AI,vaccination_centre,630,location,16293,5526,NA,0.765,76.5,43.5,3.87,33.92,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202127,AI,vaccination_centre,303,location,16293,5829,NA,0.856,85.6,44.7,1.86,35.78,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202128,AI,vaccination_centre,184,location,16293,6013,NA,0.8,80,45.300000000000004,1.13,36.91,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202129,AI,vaccination_centre,112,location,16293,6125,NA,0.836,83.6,45.7,0.69,37.59,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202130,AI,vaccination_centre,143,location,16293,6268,NA,0.96,96,46.2,0.88,38.47,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202131,AI,vaccination_centre,160,location,16293,6428,NA,1,100,46.9,0.98,39.45,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202132,AI,vaccination_centre,181,location,16293,6609,NA,0.995,99.5,47.5,1.11,40.56,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202133,AI,vaccination_centre,182,location,16293,6791,NA,1,100,48.199999999999996,1.12,41.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202134,AI,vaccination_centre,326,location,16293,7117,NA,1,100,49.4,2,43.68,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202135,AI,vaccination_centre,320,location,16293,7437,NA,0.997,99.7,50.5,1.96,45.65,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202136,AI,vaccination_centre,315,location,16293,7752,NA,1,100,51.5,1.93,47.58,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202137,AI,vaccination_centre,449,location,16293,8201,NA,0.863,86.3,52.7,2.76,50.33,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202138,AI,vaccination_centre,264,location,16293,8465,NA,0.833,83.3,53.300000000000004,1.62,51.95,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202139,AI,vaccination_centre,333,location,16293,8798,NA,0.988,98.8,54.2,2.04,54,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202140,AI,vaccination_centre,308,location,16293,9106,NA,1,100,55.1,1.89,55.89,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202141,AI,vaccination_centre,318,location,16293,9424,NA,0.941,94.1,55.900000000000006,1.95,57.84,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202142,AI,vaccination_centre,143,location,16293,9567,NA,0.741,74.1,56.10000000000001,0.88,58.72,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202143,AI,vaccination_centre,167,location,16293,9734,NA,0.971,97.1,56.49999999999999,1.02,59.74,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202144,AI,vaccination_centre,97,location,16293,9831,NA,1,100,56.699999999999996,0.6,60.34,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202052,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202053,AI,nursing_home,0,location,16293,0,NA,NA,NA,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202101,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202102,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202103,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202104,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202105,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202106,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202107,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202108,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202109,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202110,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202111,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202112,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202113,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202114,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202115,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202116,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202117,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202118,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202119,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202120,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
202121,AI,nursing_home,0,location,16293,0,NA,0,0,0,0,0,COVID19VaccDosesAdministered,2021-11-10_08-01-30,detailed
